,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
71155,0.0003204492393145438,0.3529411764705882,0.9998694420120596,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000001287201,0.9996480024229464,0.0,0.13995377535048134,0.9998728725303723,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468501,0.006759953000778234,0.3529411764705882,0.9998696058875028,0.002226720647773279,0.002292576419213974,0.00011231961063155745,0.0018373352275129387,0.008022967101179392,0.0,0.007169161613888188,0.01063841805655206,1.0,0.0,0.799950048677526,0.5890245492885557,0.00037986837194105787,5.4772405290974396e-05,0.9996480162307823,2.7660741512031144e-08,0.13995380677464123,0.9998728725303723,0.9998696059538555,0.9996480425863951,4.152635409843673e-08,0.13995380789909578,0.9998728725536852,0.0009627881292171358,5.190948442431946e-05,0.00016326274762466352,0.000354904583712652,8.98639898628387e-09,0.0,0.0,0.0,0.0,0.001764014112112897,0.002357924153439731,1.9917144678149997e-05,6.971000637349999e-05,0.0,0.02265673494723774,0.2972073455342875,0.0792749327354311,0.006284514960207844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.3060897057744683,0.007169161613888188,0.799950048677526,0.0,0.0,0.0,0.0,0.0,0.0,0.002226720647773279,0.00011231961063155745,0.002292576419213974,0.0018373352275129387,0.1250152587890625,0.0009613037109375,0.002909796314258002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503160,0.7711992431294157,0.3529411764705882,0.999869442057755,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627907231190884,0.9996480025461782,0.0,0.1399537753873487,0.9998728725748787,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014000112000896008,0.00010916315525183939,0.0058139534883721,0.0116279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.0027618408203125,0.0038909912109375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494173,0.000808752842079563,1.0,0.9998694423558626,0.0,0.0001091703056768559,5.121308671283449e-06,4.497577155186501e-06,0.0006828057107386717,0.03594771241830066,0.003922608634333051,0.0,0.0410958904109589,0.0872093023255814,0.041121825357335974,0.0,0.0007368348338667714,0.0015772873232801931,0.9996480033501194,0.0,0.13995377562786435,0.9998728728652301,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600044800358403e-05,4.366526210073576e-05,0.000788643533123025,0.00157728706624605,0.055837563451776644,0.000931098696461825,0.019568055722084077,0.0010484447934352606,1.0992364848891821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.029340204957656293,0.003922608634333051,0.041121825357335974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.121308671283449e-06,0.0001091703056768559,4.497577155186501e-06,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74288,0.0003204492393145438,0.3529411764705882,0.9998694420120596,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000001287201,0.9996480024229464,0.0,0.13995377535048134,0.9998728725303723,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832948,0.006790471975951048,0.3529411764705882,0.9998701821949063,0.001012145748987854,0.0005458515283842794,0.0001691195795312466,2.5336351307550622e-05,0.016821849782743637,0.0,0.02158920585487389,0.026466744822591468,0.09931506849315068,0.0,0.04633058990259853,0.07384276992570547,5.912546768067602e-06,4.042437217684315e-06,0.9996482020339045,1.817498163240179e-07,0.1399539157370093,0.9998728726045496,0.9998701197380714,0.9996483679022203,1.627387619785991e-07,0.1399539158133774,0.9998728736780021,0.005669065246307011,0.0015282607106036335,0.00032911191168732127,0.0017709402221665193,0.0013822968784691712,0.0,0.0,0.0,0.0,0.0009240073920591365,0.0006113136694103006,2.204825333725e-06,3.67470888955e-06,0.0,0.016821849782743637,0.059199979388980174,0.03416762961765844,0.001167426913689242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06455565980241804,0.02158920585487389,0.04633058990259853,0.0,0.0,0.0,0.0,0.0,0.0,0.001012145748987854,0.0001691195795312466,0.0005458515283842794,2.5336351307550622e-05,0.1250152587890625,0.00384521484375,0.0038797284190106693,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194720,0.00033570872690095066,0.3529411764705882,0.9998698684594323,0.004251012145748988,0.002183406113537118,0.0002225441404430444,0.00019976738530953374,0.009931719428926133,0.0,0.007747962509137994,0.008736085312671723,0.6684931506849315,0.0,0.09132472048108364,0.284505952267003,2.6226058117947445e-05,2.6788568545103546e-05,0.9996480304700728,4.9555855602585605e-08,0.13995386875570018,0.9998728725324916,0.9998698685138171,0.9996480571774302,6.655806126071558e-08,0.13995386875570018,0.999872872783635,0.0032664576338013113,0.0001853827895298881,0.0004989200279288658,0.001222837898181024,6.290479290398709e-08,0.0,0.0,0.0,0.0,0.004984039872318979,0.003536886230159596,1.4031972487125e-05,2.5512677249349997e-05,0.0,0.015145872129112354,0.042220140339421265,0.023527104438524276,0.00055352464326126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04320788870373378,0.007747962509137994,0.09132472048108364,0.0,0.0,0.0,0.0,0.0,0.0,0.004251012145748988,0.0002225441404430444,0.002183406113537118,0.00019976738530953374,0.41021728515625,0.0035247802734375,0.015518913676042677,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701031,0.000808752842079563,1.0,0.9998694571502716,0.0,0.0001091703056768559,3.957374882355392e-06,1.1618740984231794e-05,0.0005276225946617008,0.02777777777777778,0.0030311066719846303,0.0,0.10616438356164383,0.2252906976744186,0.10623138217311794,0.0,3.0505255397785962e-05,3.5932704430599485e-05,0.9996480432478994,0.0,0.1399537875641119,0.9998728872747151,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600044800358403e-05,4.366526210073576e-05,1.7966223499824998e-05,3.5932446999649996e-05,0.04314720812182741,0.002405338299193048,0.029484300175849604,0.007928863750378276,6.286688037214333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.04420855206457671,0.0030311066719846303,0.10623138217311794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.957374882355392e-06,0.0001091703056768559,1.1618740984231794e-05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380262,0.00033570872690095066,0.3529411764705882,0.9998694420164115,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000002316962,0.9996480024346828,0.0,0.1399537753539925,0.999872872534611,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022400179201433613,0.00017466104840294303,0.049999999999999996,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.003692626953125,0.0035247802734375,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970239,0.0012207590069125479,0.3529411764705882,0.9999286670866204,0.00020242914979757084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.442605272569095e-09,0.9998077214751353,0.0,0.14000155861427874,0.9999305566744681,0.999928667195411,0.9998077214751353,0.0,0.14000155861427874,0.9999305566744681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.0,9.185165074999998e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,0.0,0.0,0.0,0.0042724609375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713650,0.05171440343033281,0.3529411764705882,0.9998718117504323,0.0014170040485829958,0.0007641921397379913,0.00013245566518001284,0.00011851115803916429,0.010505896958410926,0.0,0.012681615414406284,0.014450156496087474,0.8034246575342466,0.0,0.15479429973794248,0.4552779038383969,2.8036723914677145e-06,1.7219406858567034e-06,0.9996484589020289,5.744440389576051e-07,0.1399545983028724,0.9998728725324916,0.9998718118592167,0.9996489153840455,9.354910988082752e-07,0.13995482541021526,0.9998728725324916,0.016524589115796413,0.002969787693657981,0.003532802919025425,0.007847812749200914,0.0017572274169749067,0.0,0.0,0.0,0.0,0.0012040096320770567,0.0008296399799139793,9.18231064575e-07,1.6069043629999999e-06,0.0,0.01820297951582868,0.06740567167447115,0.03624687204100493,0.001313835732757029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07187028583773164,0.012681615414406284,0.15479429973794248,0.0,0.0,0.0,0.0,0.0,0.0,0.0014170040485829958,0.00013245566518001284,0.0007641921397379913,0.00011851115803916429,0.1250152587890625,0.9592132568359375,0.004849660523763337,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444222,0.7676590420093693,0.3529411764705882,0.9998694420555789,0.00020242914979757084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195122205520213,0.99964800254031,0.0,0.13995377538559312,0.9998728725727594,0.999869442164363,0.99964800254031,0.0,0.13995377538559312,0.9998728725727594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.0,0.012195121951219525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,0.0,0.0,0.0,1.52587890625e-05,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568773,0.000808752842079563,1.0,0.9998694622518296,0.0,0.0001091703056768559,4.306555019033809e-06,1.6491116235683837e-05,0.0005741775294847921,0.03022875816993464,0.0032985572606891566,0.0,0.1506849315068493,0.31976744186046513,0.1507800263102319,0.0,3.102579112447479e-05,2.687619809120599e-05,0.9996480570058557,0.0,0.13995379168008962,0.9998728922435396,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600044800358403e-05,4.366526210073576e-05,1.3437970328949999e-05,2.6875940657899998e-05,0.04695431472081218,0.0034140285536933585,0.03887167825876085,0.011991587324959772,0.0001437981665721414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.05828392065912804,0.0032985572606891566,0.1507800263102319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.306555019033809e-06,0.0001091703056768559,1.6491116235683837e-05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872002,0.7700242625852624,0.3529411764705882,0.9998694424320215,0.00020242914979757084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012919899211902902,0.9996480035555058,0.0,0.13995377568930994,0.9998728729394075,0.9998694425408056,0.9996480035555058,0.0,0.13995377568930994,0.9998728729394075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.0,0.0012919896640827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,0.0,0.0,0.0,0.00189208984375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405136,0.006759953000778234,0.3529411764705882,0.9998698850294315,0.0014170040485829958,0.000982532751091703,5.9593409993116494e-05,0.00033806788283151866,0.0030105524518932343,0.0,0.005705612559029892,0.00547455584789747,0.9794520547945206,0.0,0.3434433932621873,0.7003335463030687,2.769960291389242e-05,1.0437594123887945e-05,0.999648077091181,8.086255729929575e-08,0.13995385992157786,0.999872872544148,0.9998697812607488,0.9996481330772149,9.546503759256973e-08,0.13995385995756743,0.9998728727645608,0.002590508346948643,0.00034917327241129945,0.0005354347603653007,0.0009363058943014996,9.166126966009547e-07,0.0,0.0,0.0,0.0,0.0012040096320770567,0.0010479662904176582,4.911687852424999e-06,1.1051297667949998e-05,0.0,0.02219118559900683,0.11066528810402324,0.058039194281055154,0.0033685480727936408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.11712759085640596,0.005705612559029892,0.3434433932621873,0.0,0.0,0.0,0.0,0.0,0.0,0.0014170040485829958,5.9593409993116494e-05,0.000982532751091703,0.00033806788283151866,0.1250152587890625,0.0027008056640625,0.0038797284190106693,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614362,0.7581371217554514,0.3529411764705882,0.9998699990588789,0.00020242914979757084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.768199399485273e-07,0.9996495046750019,0.0,0.13995422478031003,0.9998734150838301,0.9998699991676631,0.9996495046750019,0.0,0.13995422478031003,0.9998734150838301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.0,9.765625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,0.0,0.0,0.0,0.0009613037109375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632951,0.05171440343033281,0.3529411764705882,0.9998742785141475,0.0020242914979757085,0.0008733624454148472,0.00013361959896894088,0.0002064387914230604,0.010505896958410926,0.0,0.00930403866159664,0.012835261684409164,0.8034246575342466,0.0,0.23593647298771517,0.5507409112443676,1.971398608464907e-06,1.0687825153998525e-06,0.9996487270396179,1.104003487139434e-06,0.1399554380430804,0.9998728726013706,0.9998742786229321,0.9996493067353025,1.4172240534466448e-06,0.1399554380430804,0.9998728726013706,0.03592334193394283,0.005533815509354621,0.008040553506908143,0.016881271994501734,0.001107960090215897,0.0,0.0,0.0,0.0,0.0017080136641093129,0.0009388031351658187,6.18619780525e-07,8.998105898499999e-07,0.0,0.01820297951582868,0.07738637171718614,0.04207131140638686,0.0017699952434527193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08142637250693972,0.00930403866159664,0.23593647298771517,0.0,0.0,0.0,0.0,0.0,0.0,0.0020242914979757085,0.00013361959896894088,0.0008733624454148472,0.0002064387914230604,0.1250152587890625,0.9590606689453125,0.004849660523763337,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167913,0.0003204492393145438,0.3529411764705882,0.9998694420131475,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000019308016,0.9996480024258805,0.0,0.13995377535135914,0.9998728725314319,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877355,0.006759953000778234,0.3529411764705882,0.9999979564414646,0.003036437246963563,0.0018558951965065502,0.00014572451037379267,0.0004696220146207238,0.009342023587833644,0.0,0.0069760028553763915,0.00974466423388227,0.9794520547945206,0.0,0.2525767018271625,0.5747014222778712,1.429260239049972e-07,7.010072210695326e-08,0.9996588330327126,3.389445281572586e-05,0.14000552332431254,0.9998728725303723,0.9999979565502627,0.9996711077271063,4.8519437770647844e-05,0.14000552332431254,0.9998728725632222,0.983105351359081,0.06625612943178756,0.23701241783847582,0.49479779508474986,8.98639898628387e-09,0.0,0.0,0.0,0.0,0.0023240185921487373,0.0019212715324323734,3.3863409425e-08,7.1959745e-08,0.0,0.02219118559900683,0.08769459948111705,0.04764295354512775,0.0022698510225029906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.09031544662846966,0.0069760028553763915,0.2525767018271625,0.0,0.0,0.0,0.0,0.0,0.0,0.003036437246963563,0.00014572451037379267,0.0018558951965065502,0.0004696220146207238,0.1250152587890625,0.002777099609375,0.007759456838021339,0.5,0.004435127209337979,0.007240391831399939,0.007329095785752641,0.0015411586329233174,0.00017243673917666523,2.4333174763123124e-06,6.016882956497422e-05,0.004611214314052209
1042857,0.0012207590069125479,0.3529411764705882,0.9998695567682804,0.0006072874493927125,0.0003275109170305677,5.0747513197263264e-05,5.9068179971449376e-05,0.006765983860955929,0.0,0.009717371389597785,0.013831752199840638,0.5397260273972603,0.0,0.180022213231027,0.4815863067148438,2.6062718943008648e-05,1.659155222057867e-05,0.9996480539998787,4.591725538534163e-08,0.1399538198414879,0.9998728725801771,0.9998695568770646,0.999648105579745,6.261037269199523e-08,0.13995383135639416,0.9998728845057797,0.0003628258427037925,0.0001956204263329204,0.00033792032685983723,0.00035117958395435847,1.423445599427365e-05,0.0,0.0,0.0,0.0,0.0006440051520412163,0.00039298735890662184,9.48073987695e-06,1.42211098154e-05,0.0,0.012228429546865302,0.060687416057045,0.03388041627034194,0.0011478826066517133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06932897850996621,0.009717371389597785,0.180022213231027,0.0,0.0,0.0,0.0,0.0,0.0,0.0006072874493927125,5.0747513197263264e-05,0.0003275109170305677,5.9068179971449376e-05,0.1250152587890625,0.0044097900390625,0.0009699321047526673,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116641,0.0003204492393145438,0.3529411764705882,0.9998694420131475,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000019308016,0.9996480024258805,0.0,0.13995377535135914,0.9998728725314319,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561847,0.006790471975951048,0.3529411764705882,0.9998702776067682,0.001214574898785425,0.0005458515283842794,4.236718991698126e-05,4.3626498405309054e-05,0.0015983860955927996,0.0,0.004635810204211788,0.003122753177557378,0.28013698630136985,0.0,0.07977634119323179,0.1768140889716656,2.7663909022843347e-06,3.906395544619338e-06,0.9996482072788336,1.8741305582389103e-07,0.13995391004187957,0.999872872609848,0.9998702777155524,0.999648377994518,1.4726228120331128e-07,0.13995391194142653,0.9998728729839139,0.0051210971356126025,0.0013805400374673526,1.592421148230772e-05,0.0013019501964184003,0.0013697967974792503,0.0,0.0,0.0,0.0,0.0010640085120680967,0.0006113136694103006,2.2785805615e-06,3.25511508785e-06,0.0,0.006346989447548107,0.02886389924079452,0.01243174391600464,0.0001545482567931324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.031256569695868375,0.004635810204211788,0.07977634119323179,0.0,0.0,0.0,0.0,0.0,0.0,0.001214574898785425,4.236718991698126e-05,0.0005458515283842794,4.3626498405309054e-05,0.1250152587890625,0.0039520263671875,0.0038797284190106693,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224555,0.00033570872690095066,0.3529411764705882,0.9998699098768145,0.004251012145748988,0.00240174672489083,0.00022813102262989908,0.00019976738530953374,0.009931719428926133,0.0,0.00794247202819421,0.008752921671849528,0.6684931506849315,0.0,0.08302247316464642,0.2737832352974904,2.4155111960053677e-05,2.5579868158439716e-05,0.9996480317629771,5.730998083652713e-08,0.13995386208007415,0.9998728725335513,0.9998699098670084,0.9996480624879966,8.759582178187442e-08,0.13995389418452467,0.9998728728143657,0.0035837062770254185,0.00018401748750846326,0.0004801822584780587,0.0010758803796268631,8.986398986283869e-08,0.0,0.0,0.0,0.0,0.004984039872318979,0.0038862083269654824,1.2789805362425e-05,2.557961072485e-05,0.0,0.015145872129112354,0.040766782754378186,0.02312472522348347,0.0005347529166616369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.04167642749665645,0.00794247202819421,0.08302247316464642,0.0,0.0,0.0,0.0,0.0,0.0,0.004251012145748988,0.00022813102262989908,0.00240174672489083,0.00019976738530953374,0.41021728515625,0.0035247802734375,0.015518913676042677,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473712,0.000808752842079563,1.0,0.9998696732054368,0.00020242914979757084,0.0002183406113537118,7.681963006925173e-06,1.8290147097758435e-05,0.0005121042830540037,0.02696078431372549,0.0029419564757497884,0.0,0.08356164383561644,0.17732558139534885,0.08361437822658314,0.0,3.276445277135991e-06,4.706184083013441e-06,0.9996482102495571,1.5341860520024402e-07,0.13995388780647092,0.9998728725303723,0.9998695815046748,0.9996483783153121,0.0,0.13995388780647092,0.9998730082876854,8.33373550551927e-09,8.98639898628387e-09,0.0,8.370785973693382e-09,8.98639898628387e-09,0.0,0.0,0.0,0.0,0.00011200089600716806,8.733052420147152e-05,2.352963322e-06,4.705926644e-06,0.04187817258883248,0.0018932340161390442,0.027210174781132593,0.0055326964835839786,3.061073037941231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.03399895371782469,0.0029419564757497884,0.08361437822658314,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,7.681963006925173e-06,0.0002183406113537118,1.8290147097758435e-05,0.0,0.0,0.0009699321047526673,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496244,0.000808752842079563,1.0,0.9998694436005165,0.0,0.0001091703056768559,5.004915292390643e-06,7.4210023060577264e-06,0.0006672873991309746,0.035130718954248366,0.003833458438098209,0.0,0.06780821917808219,0.1438953488372093,0.06785101183960436,0.0,0.00021829018066971272,0.00034223160574362087,0.9996480067067204,0.0,0.1399537766320611,0.9998728740775004,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600044800358403e-05,4.366526210073576e-05,0.00017111567419574999,0.00034223134839149997,0.05456852791878172,0.0015363128491620113,0.024460069652634846,0.0036695567770347617,1.3465646939897312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.03667525619707036,0.003833458438098209,0.06785101183960436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.004915292390643e-06,0.0001091703056768559,7.4210023060577264e-06,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191730,0.00033570872690095066,0.3529411764705882,0.9998698780870043,0.004251012145748988,0.00240174672489083,0.00023185561075446886,0.00019976738530953374,0.009931719428926133,0.0,0.008072145040904297,0.008762855224543722,0.6684931506849315,0.0,0.08302247316464642,0.2737832352974904,2.609532306320247e-05,2.7444614000184656e-05,0.9996480297692276,8.148658509301095e-08,0.13995396855916203,0.9998728725335513,0.9998698781413893,0.9996480584138006,1.1508002527017809e-07,0.13995396855916203,0.9998728727158157,0.00334018619181864,0.0001715131272809298,0.000685713454591863,0.0021800289034868887,7.189119189027096e-08,0.0,0.0,0.0,0.0,0.004984039872318979,0.0038862083269654824,1.3722178283525e-05,2.744435656705e-05,0.0,0.015145872129112354,0.041048844818836444,0.023125076332472176,0.0005347691553824363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.04196478331934693,0.008072145040904297,0.08302247316464642,0.0,0.0,0.0,0.0,0.0,0.0,0.004251012145748988,0.00023185561075446886,0.00240174672489083,0.00019976738530953374,0.41021728515625,0.0035247802734375,0.015518913676042677,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
